player_id,match_date,player_skill,opponent_skill,win
45,2025-01-18,1297.09547385451,927.0505457467302,1
45,2025-01-21,1297.09547385451,1175.0987273905353,1
45,2025-01-28,1297.09547385451,983.6870481415646,1
46,2025-01-09,1010.8931089660377,851.4185334437543,1
46,2025-01-11,1010.8931089660377,617.333549970214,1
46,2025-01-18,1010.8931089660377,1123.9796947532463,0
46,2025-01-22,1010.8931089660377,1026.1962258394071,1
46,2025-01-27,1010.8931089660377,828.7086695508477,1
46,2025-01-30,1010.8931089660377,914.2273198605465,0
46,2025-02-01,1010.8931089660377,1161.5451456710095,1
46,2025-02-05,1010.8931089660377,1144.7164571820113,0
48,2025-01-01,948.4120592296539,1401.7466845792205,0
48,2025-01-02,948.4120592296539,1404.6649488460166,0
48,2025-01-03,948.4120592296539,1272.523124276461,0
49,2025-01-08,922.310834079533,1031.5707062020913,1
49,2025-01-10,922.310834079533,1175.509510690284,0
49,2025-01-12,922.310834079533,1070.3324709948117,0
50,2025-01-07,907.3164857767807,786.968797180928,1
50,2025-01-08,907.3164857767807,1216.948848550792,1
50,2025-01-09,907.3164857767807,800.9843381357448,1
50,2025-01-10,907.3164857767807,1174.184658413544,0
50,2025-01-12,907.3164857767807,1091.4566096086403,0
50,2025-01-13,907.3164857767807,632.0196671512479,1
50,2025-01-15,907.3164857767807,1050.199344735082,0
50,2025-01-23,907.3164857767807,971.5173037417087,0
50,2025-01-25,907.3164857767807,858.3734817773463,0
50,2025-01-28,907.3164857767807,811.9424963658792,0
50,2025-01-29,907.3164857767807,922.4867734855137,1
50,2025-01-30,907.3164857767807,933.6149613305888,0
50,2025-01-31,907.3164857767807,910.3836752525256,1
50,2025-02-01,907.3164857767807,964.2705604643891,0
51,2025-01-09,881.4673398689987,779.7427020320345,1
51,2025-01-11,881.4673398689987,1146.430245210947,0
51,2025-01-15,881.4673398689987,984.8657854685873,1
51,2025-01-16,881.4673398689987,1307.5102638068688,0
51,2025-01-20,881.4673398689987,1382.5376268713592,0
51,2025-01-21,881.4673398689987,735.0308438134521,1
52,2025-01-02,1326.2230194911167,853.3994161775269,1
52,2025-01-03,1326.2230194911167,1379.0297224217938,1
52,2025-01-04,1326.2230194911167,947.3677455880347,1
52,2025-01-06,1326.2230194911167,1000.6120233477146,0
52,2025-01-08,1326.2230194911167,1116.9245904973482,1
52,2025-01-09,1326.2230194911167,873.1450566365372,1
52,2025-01-10,1326.2230194911167,1225.769497509878,1
52,2025-01-11,1326.2230194911167,935.2182293568156,1
52,2025-01-12,1326.2230194911167,1042.3758357657769,0
52,2025-01-13,1326.2230194911167,823.6078471465652,1
52,2025-01-15,1326.2230194911167,711.4570427994574,1
52,2025-01-19,1326.2230194911167,1012.1570745002606,1
52,2025-01-21,1326.2230194911167,1385.2571709710787,1
52,2025-01-22,1326.2230194911167,1105.3962782727506,1
52,2025-01-26,1326.2230194911167,1001.5120360788267,0
52,2025-01-28,1326.2230194911167,529.1034154606796,1
52,2025-01-29,1326.2230194911167,1003.6504921712226,1
52,2025-01-30,1326.2230194911167,1082.0766553573785,0
53,2025-01-11,1242.9333560265804,1197.3018347658558,1
53,2025-01-14,1242.9333560265804,1083.1166079667928,0
53,2025-01-21,1242.9333560265804,1172.2169612407622,1
53,2025-01-22,1242.9333560265804,1095.791971833602,1
53,2025-01-26,1242.9333560265804,1087.357978804872,0
53,2025-01-27,1242.9333560265804,798.9707490631706,1
53,2025-01-28,1242.9333560265804,1136.0325893582583,1
53,2025-01-29,1242.9333560265804,720.9560981127117,1
53,2025-01-31,1242.9333560265804,484.67404662788886,1
53,2025-02-02,1242.9333560265804,885.66593454466,1
54,2025-01-07,844.6182142215256,773.2297000030869,1
54,2025-01-08,844.6182142215256,855.9714799679385,1
54,2025-01-13,844.6182142215256,1141.4035005915212,0
54,2025-01-14,844.6182142215256,1368.0073246203349,0
54,2025-01-21,844.6182142215256,1179.7099000682433,0
54,2025-01-22,844.6182142215256,1229.2363806098879,0
54,2025-01-24,844.6182142215256,1254.741069562238,0
54,2025-01-25,844.6182142215256,1255.0248809322286,0
54,2025-01-26,844.6182142215256,1494.7917560833432,0
54,2025-02-02,844.6182142215256,1014.0249864929689,1
55,2025-01-03,1031.3317664630201,838.8620013995777,1
55,2025-01-05,1031.3317664630201,968.1116591963995,0
55,2025-01-06,1031.3317664630201,617.5256018105576,1
55,2025-01-07,1031.3317664630201,921.2940940031937,0
55,2025-01-09,1031.3317664630201,767.9834075461796,1
55,2025-01-10,1031.3317664630201,1437.3085010351579,1
55,2025-01-11,1031.3317664630201,762.6506788976758,1
55,2025-01-12,1031.3317664630201,1128.8107257112442,0
55,2025-01-15,1031.3317664630201,1328.7048017586985,0
56,2025-01-03,1064.5949483909717,1295.624245219897,0
56,2025-01-05,1064.5949483909717,703.5206426008463,1
57,2025-01-04,928.1733955405845,591.088749412477,1
57,2025-01-05,928.1733955405845,973.3550494903451,0
57,2025-01-07,928.1733955405845,917.7033909514075,0
57,2025-01-10,928.1733955405845,924.5135689875501,0
57,2025-01-11,928.1733955405845,1246.349698139704,0
58,2025-01-09,1059.5088612883098,1163.4357118932421,0
59,2025-01-06,1236.7098205163209,767.067330297521,1
59,2025-01-09,1236.7098205163209,794.5654083296195,1
61,2025-01-06,910.6008135971038,1322.2229964823914,0
63,2025-01-03,706.6188109296161,1200.9744538119996,0
63,2025-01-04,706.6188109296161,1389.3824672157975,0
63,2025-01-07,706.6188109296161,764.094482771341,0
64,2025-01-02,1092.8677309275251,1301.88981008053,0
64,2025-01-04,1092.8677309275251,687.0047256999806,1
64,2025-01-05,1092.8677309275251,1193.790130450434,1
64,2025-01-06,1092.8677309275251,1253.031100087327,0
64,2025-01-08,1092.8677309275251,1283.182472403965,0
65,2025-01-03,894.6207989325782,585.0356164086361,1
65,2025-01-04,894.6207989325782,569.8951225930435,1
65,2025-01-05,894.6207989325782,772.6222473739206,1
65,2025-01-06,894.6207989325782,1140.8365290666966,0
66,2025-01-09,1031.3767875484177,1178.9817735898619,0
67,2025-01-07,812.8337540418869,784.821234255148,0
68,2025-01-07,1220.2736384522761,715.8066491259442,1
68,2025-01-08,1220.2736384522761,915.2332923587034,1
68,2025-01-10,1220.2736384522761,846.8777685939624,1
68,2025-01-11,1220.2736384522761,955.3948637467196,0
68,2025-01-15,1220.2736384522761,1056.407242092444,1
68,2025-01-16,1220.2736384522761,776.2953031576735,1
68,2025-01-18,1220.2736384522761,1128.5710987925895,1
68,2025-01-19,1220.2736384522761,926.7316645724485,1
68,2025-01-23,1220.2736384522761,1035.3524206500529,0
68,2025-01-25,1220.2736384522761,970.930115537223,1
68,2025-01-29,1220.2736384522761,1069.4794972869524,1
68,2025-01-30,1220.2736384522761,943.5518816153542,1
68,2025-01-31,1220.2736384522761,1210.1548580944227,0
68,2025-02-02,1220.2736384522761,1051.3566514649447,1
70,2025-01-10,1062.7067754090197,917.1391216728346,0
70,2025-01-13,1062.7067754090197,938.5507548676537,0
70,2025-01-15,1062.7067754090197,1273.8189165525703,1
71,2025-01-13,974.0455551203082,995.0578269862151,0
72,2025-01-06,1203.799166337588,974.6396061790282,0
72,2025-01-07,1203.799166337588,1191.8885417993174,1
73,2025-01-07,866.3277447655362,678.3801282422355,1
73,2025-01-08,866.3277447655362,1145.4038614708163,0
73,2025-01-09,866.3277447655362,1318.8234923044047,0
74,2025-01-02,1337.2730917897304,861.8782917033353,1
74,2025-01-03,1337.2730917897304,1193.749021758249,1
74,2025-01-05,1337.2730917897304,956.2228152687667,1
74,2025-01-06,1337.2730917897304,1048.6226696567433,0
74,2025-01-09,1337.2730917897304,1042.3916054003128,1
74,2025-01-10,1337.2730917897304,860.3559357556842,1
74,2025-01-11,1337.2730917897304,1350.2271194828886,1
74,2025-01-14,1337.2730917897304,884.5195615541123,1
74,2025-01-15,1337.2730917897304,660.582003811888,1
74,2025-01-17,1337.2730917897304,789.1389914791841,1
74,2025-01-19,1337.2730917897304,696.0422393296016,0
74,2025-01-21,1337.2730917897304,865.5649617499906,1
74,2025-01-23,1337.2730917897304,938.1943448365913,1
74,2025-01-24,1337.2730917897304,977.7617129025309,1
74,2025-01-25,1337.2730917897304,1086.6910475801262,0
74,2025-01-26,1337.2730917897304,851.3456465282206,1
74,2025-01-28,1337.2730917897304,1039.7775910711375,1
74,2025-01-29,1337.2730917897304,1242.4520115570826,0
74,2025-01-30,1337.2730917897304,1515.4108659140065,0
75,2025-01-04,1034.8976398975472,986.1734120597707,1
75,2025-01-05,1034.8976398975472,843.6036519836068,1
75,2025-01-06,1034.8976398975472,1158.4326938488407,0
75,2025-01-08,1034.8976398975472,1098.2430121571315,0
75,2025-01-09,1034.8976398975472,837.0934148974302,1
76,2025-01-10,929.7651471802615,810.8456707853445,0
77,2025-01-08,997.8514906698409,1019.7638442359168,1
77,2025-01-09,997.8514906698409,1123.1586696422728,1
77,2025-01-11,997.8514906698409,1173.2473843017426,0
77,2025-01-15,997.8514906698409,921.3154117195209,0
77,2025-01-17,997.8514906698409,1024.2806223245097,0
77,2025-01-19,997.8514906698409,946.8285266221026,0
77,2025-01-21,997.8514906698409,830.2941358042466,0
77,2025-01-25,997.8514906698409,677.6015996383743,1
77,2025-01-27,997.8514906698409,1088.8166285000657,1
77,2025-02-01,997.8514906698409,841.7393048133272,1
77,2025-02-03,997.8514906698409,1003.7916281305503,0
77,2025-02-05,997.8514906698409,520.4003448275269,1
78,2025-01-11,1144.4750609638593,552.2592375522881,1
78,2025-01-13,1144.4750609638593,917.7082738419025,0
78,2025-01-14,1144.4750609638593,890.4357151513557,1
78,2025-01-16,1144.4750609638593,1003.079307375579,1
78,2025-01-22,1144.4750609638593,679.6049975260642,1
78,2025-01-24,1144.4750609638593,804.1495333991265,1
78,2025-01-28,1144.4750609638593,997.7641769044236,0
78,2025-01-29,1144.4750609638593,854.5630234694263,1
78,2025-01-30,1144.4750609638593,966.6464738251029,1
78,2025-02-02,1144.4750609638593,887.3227099095394,1
78,2025-02-03,1144.4750609638593,1074.0618255451218,1
78,2025-02-07,1144.4750609638593,637.7953714236016,0
78,2025-02-08,1144.4750609638593,883.3605684232559,1
79,2025-01-04,907.4526704007324,938.5903318149797,1
79,2025-01-05,907.4526704007324,876.8238704154038,0
79,2025-01-06,907.4526704007324,950.3727342424825,0
80,2025-01-07,925.7419397139261,782.1928448931205,1
80,2025-01-12,925.7419397139261,1215.6250791589543,0
80,2025-01-13,925.7419397139261,982.7565803985094,1
80,2025-01-14,925.7419397139261,910.2183225373988,1
80,2025-01-20,925.7419397139261,918.7779285953194,0
80,2025-01-21,925.7419397139261,1278.2915933911884,0
80,2025-01-24,925.7419397139261,957.5511380320139,1
82,2025-01-04,1044.9901688878306,963.9196833075964,1
82,2025-01-06,1044.9901688878306,1116.3340145777586,0
82,2025-01-07,1044.9901688878306,1221.5804996550196,0
82,2025-01-13,1044.9901688878306,1085.440016703661,1
83,2025-01-03,932.7501144519599,1115.488199883874,1
84,2025-01-03,882.0169207500134,1066.2077805634426,0
85,2025-01-03,870.7649099747254,1147.4352196102386,0
85,2025-01-05,870.7649099747254,959.5037719768378,0
86,2025-01-08,833.023648525703,1033.9949079498538,1
86,2025-01-11,833.023648525703,1140.3646081086688,0
86,2025-01-12,833.023648525703,1143.0473167782466,1
86,2025-01-15,833.023648525703,921.3297750354254,1
86,2025-01-16,833.023648525703,922.1192876949247,1
86,2025-01-17,833.023648525703,1271.1610678863003,0
86,2025-01-20,833.023648525703,1346.8083908845238,0
86,2025-01-21,833.023648525703,1076.8418443298924,0
86,2025-01-26,833.023648525703,604.1962613020576,0
86,2025-01-27,833.023648525703,1405.3634232084785,0
86,2025-01-28,833.023648525703,1308.5094422748234,0
86,2025-01-31,833.023648525703,716.0245671458142,1
86,2025-02-01,833.023648525703,1286.8354073040653,0
86,2025-02-03,833.023648525703,652.1149511535443,1
86,2025-02-04,833.023648525703,923.6737809173577,0
86,2025-02-06,833.023648525703,1148.0251328210488,0
87,2025-01-02,975.2565659723027,1148.6264359716401,0
89,2025-01-14,935.6865808444865,1297.1318243694877,0
89,2025-01-15,935.6865808444865,813.0320662855177,0
89,2025-01-16,935.6865808444865,1190.630724375835,0
89,2025-01-17,935.6865808444865,861.8118396912213,0
90,2025-01-02,1295.4291973326997,1141.4080845082538,1
90,2025-01-06,1295.4291973326997,1118.9397059961625,0
90,2025-01-10,1295.4291973326997,1016.9459877000276,1
90,2025-01-11,1295.4291973326997,978.8563950597805,0
90,2025-01-15,1295.4291973326997,1101.162053128732,1
90,2025-01-18,1295.4291973326997,887.1093132271769,1
90,2025-01-19,1295.4291973326997,920.5303936163778,1
90,2025-01-23,1295.4291973326997,1090.3409299781354,1
90,2025-01-24,1295.4291973326997,1121.2647844016574,1
90,2025-01-25,1295.4291973326997,989.6941123627118,1
91,2025-01-09,838.1854676115096,1089.4433603114203,0
92,2025-01-11,936.7543653378955,756.0356506478313,0
95,2025-01-06,687.1092026752063,963.2338839359757,1
95,2025-01-08,687.1092026752063,856.6251458575051,0
95,2025-01-11,687.1092026752063,967.6571367638791,0
95,2025-01-12,687.1092026752063,1012.6807021720986,0
95,2025-01-14,687.1092026752063,1199.8569280469017,0
95,2025-01-16,687.1092026752063,1210.9612866189245,0
95,2025-01-17,687.1092026752063,1273.0731289282319,0
96,2025-01-05,955.0482030283188,634.8388516214022,1
96,2025-01-06,955.0482030283188,1200.454207135122,0
96,2025-01-09,955.0482030283188,890.287009888575,1
96,2025-01-12,955.0482030283188,955.6609926482081,0
96,2025-01-14,955.0482030283188,972.4517801884843,0
97,2025-01-04,705.2482197313204,834.911221031153,0
97,2025-01-05,705.2482197313204,1078.3660020345592,0
98,2025-01-03,1130.471205029337,1239.1536303718794,0
98,2025-01-06,1130.471205029337,881.6247867313815,1
99,2025-01-06,1254.854451746874,1017.6680703399127,1
99,2025-01-11,1254.854451746874,1021.5410902606247,1
99,2025-01-17,1254.854451746874,778.5871970819711,1
99,2025-01-20,1254.854451746874,798.3013154365257,1
102,2025-01-10,1111.4136718283305,676.4541881750329,1
102,2025-01-12,1111.4136718283305,744.5126792309314,1
102,2025-01-14,1111.4136718283305,1231.316330318848,0
103,2025-01-01,1111.419591714199,781.694178192768,1
103,2025-01-02,1111.419591714199,922.9433499407213,0
103,2025-01-04,1111.419591714199,510.4538897791173,1
104,2025-01-01,762.9363115195483,998.2357066193692,0
104,2025-01-02,762.9363115195483,671.3597840286827,1
105,2025-01-04,738.6197542102564,927.2824246363142,1
105,2025-01-05,738.6197542102564,1044.1601989185074,1
105,2025-01-08,738.6197542102564,880.9142852510028,0
106,2025-01-02,1076.2343545106482,1437.1155480925072,0
106,2025-01-03,1076.2343545106482,1104.4101468595763,1
107,2025-01-04,1035.260139808126,796.3256873730963,1
107,2025-01-05,1035.260139808126,1090.6844167387153,0
107,2025-01-11,1035.260139808126,1148.9538261972884,1
107,2025-01-12,1035.260139808126,789.6932182353389,1
107,2025-01-13,1035.260139808126,710.4582702864661,1
108,2025-01-09,757.8914934322397,1007.6960295293923,0
109,2025-01-06,1059.0390736317672,1078.9762980005155,0
109,2025-01-07,1059.0390736317672,1045.1332547041895,0
109,2025-01-11,1059.0390736317672,918.6993680617321,1
110,2025-01-10,1080.7606261658527,932.9801976619157,1
110,2025-01-11,1080.7606261658527,1053.6826547389123,1
110,2025-01-13,1080.7606261658527,1050.1902041424087,1
110,2025-01-15,1080.7606261658527,828.4533646789961,1
112,2025-01-07,1291.6865406853556,1016.2752064036399,0
113,2025-01-05,1086.0689676342115,1198.785558158927,0
113,2025-01-07,1086.0689676342115,1065.229632131579,1
113,2025-01-09,1086.0689676342115,975.7340920763264,1
113,2025-01-10,1086.0689676342115,1064.025832995387,0
113,2025-01-11,1086.0689676342115,1150.6019842128292,1
113,2025-01-12,1086.0689676342115,922.0619862320551,0
114,2025-01-09,995.1358819922542,1144.7945488138737,1
114,2025-01-10,995.1358819922542,1179.780641973822,0
114,2025-01-11,995.1358819922542,1048.3481617065152,1
115,2025-01-08,806.4269146229826,1032.8031913281222,0
116,2025-01-05,1053.0637740896439,1125.6660091483593,0
116,2025-01-06,1053.0637740896439,1071.4323472288102,1
117,2025-01-08,886.5105437543297,1360.3056815664372,0
117,2025-01-09,886.5105437543297,1123.0873276708633,0
118,2025-01-03,535.8596833068638,822.0310458117717,0
118,2025-01-04,535.8596833068638,807.8440883510219,1
119,2025-01-10,1275.37717723517,1152.561737914659,0
119,2025-01-11,1275.37717723517,994.772426144408,1
120,2025-01-03,885.3582323842786,1355.0829150309378,0
121,2025-01-02,1061.5470537656843,1051.0476476859533,1
121,2025-01-03,1061.5470537656843,1218.6499279154755,0
121,2025-01-09,1061.5470537656843,979.9301200290424,1
121,2025-01-11,1061.5470537656843,1021.3427105658351,0
122,2025-01-08,912.1864202734241,934.5514694076502,0
123,2025-01-10,811.4442702533047,1149.860460659197,0
124,2025-01-11,992.6794674610106,773.9911661671271,0
125,2025-01-06,959.1000682460327,1282.6121687008085,0
125,2025-01-07,959.1000682460327,1007.7521440122964,1
125,2025-01-09,959.1000682460327,862.7897398946901,1
