player_id,skill_rating,signup_date
202,1083.8692147322688,2025-01-01
203,839.1598250751193,2025-01-02
204,1157.4552586245827,2025-01-01
205,884.1346376225578,2025-01-05
206,1205.8795236270644,2025-01-03
207,1036.3807073375162,2025-01-04
208,1069.34480324839,2025-01-03
209,793.5771742392477,2025-01-01
210,941.7121318105916,2025-01-03
211,1198.0166327987379,2025-01-04
212,981.1674812799631,2025-01-08
213,1023.8913346811574,2025-01-04
214,715.1538658227389,2025-01-06
215,1160.064619315106,2025-01-04
216,604.0811448294944,2025-01-10
217,823.215410034331,2025-01-10
218,780.5317152352362,2025-01-01
219,1148.0842428095502,2025-01-03
220,1356.9117777707172,2025-01-08
221,878.2050477627967,2025-01-02
222,965.9654937198433,2025-01-03
223,1095.0740867707168,2025-01-07
224,1050.424100330547,2025-01-02
225,1205.590309964696,2025-01-02
226,1117.0964614608365,2025-01-02
227,1058.804991922183,2025-01-05
228,914.3515151744299,2025-01-09
229,858.8689435160755,2025-01-08
230,1593.901901549133,2025-01-06
231,1333.761616260141,2025-01-03
232,1207.7351026192916,2025-01-01
233,1023.3037602347582,2025-01-09
234,1140.2511278886739,2025-01-08
235,782.9652643328511,2025-01-05
236,1277.2216471663578,2025-01-01
237,1030.929708647325,2025-01-09
238,746.4413589442494,2025-01-03
239,816.0203659107692,2025-01-03
240,793.6045283671158,2025-01-08
241,1064.4481761764816,2025-01-06
242,1048.4562545885422,2025-01-06
243,861.4147664461238,2025-01-02
244,892.3314945645291,2025-01-05
245,913.0915189164823,2025-01-06
246,1102.8291247381014,2025-01-02
247,729.4598868027559,2025-01-09
248,1164.509994915195,2025-01-08
249,971.1024317111141,2025-01-09
250,1219.5755875438374,2025-01-07
251,942.0111867266642,2025-01-08
252,896.8337819174665,2025-01-02
253,1053.121678819727,2025-01-03
254,1225.2476376872767,2025-01-01
255,1012.9998811660512,2025-01-08
256,1051.343834559148,2025-01-07
257,801.2673836898182,2025-01-05
258,958.3949554061838,2025-01-08
259,728.7975456801148,2025-01-06
260,1362.0256812270588,2025-01-08
261,890.6188083814095,2025-01-01
262,1198.8828840180477,2025-01-10
263,1263.8637037283265,2025-01-09
264,1224.819178940325,2025-01-03
265,1017.5642229707581,2025-01-05
266,1281.2464718525107,2025-01-07
267,1110.8105401684265,2025-01-09
268,732.9895360116941,2025-01-02
269,1150.8108569691426,2025-01-09
270,1034.7647050489697,2025-01-03
271,931.4219236776061,2025-01-03
272,958.8112676579469,2025-01-04
273,1317.1358346201519,2025-01-08
274,926.0669304048315,2025-01-10
275,1221.7960477054205,2025-01-02
276,789.1249589851338,2025-01-06
277,925.3126951198315,2025-01-05
278,1090.1540834372531,2025-01-07
279,1003.7545047677772,2025-01-07
280,817.4919965158854,2025-01-04
281,1258.7635381629452,2025-01-01
282,986.0975722634203,2025-01-07
283,923.0034924088222,2025-01-05
284,975.827306225214,2025-01-01
285,858.8497730309635,2025-01-06
286,1026.4850085345474,2025-01-09
287,1093.5149824964315,2025-01-03
288,1057.9073673287699,2025-01-04
289,941.1984477735244,2025-01-07
290,673.4687986905942,2025-01-04
291,1067.362254477493,2025-01-05
292,1175.07121546916,2025-01-08
293,867.2887592465175,2025-01-05
294,779.8555600673017,2025-01-08
295,973.4964552037792,2025-01-06
296,1354.5967704194045,2025-01-09
297,1031.4348384888162,2025-01-01
298,1147.323986580114,2025-01-06
299,1206.3564051287879,2025-01-09
300,1272.371620089868,2025-01-05
301,1155.028910122286,2025-01-07
302,771.1034810184768,2025-01-09
303,785.7855586257082,2025-01-06
304,1168.9707180050086,2025-01-05
305,1202.2959428123008,2025-01-03
306,973.0969744353436,2025-01-02
307,906.9933795691172,2025-01-07
308,861.1003179503898,2025-01-01
309,866.6852194241422,2025-01-04
310,1245.6601327488152,2025-01-02
311,786.1764678602358,2025-01-01
312,909.4860364136077,2025-01-08
313,1307.0374023735135,2025-01-08
314,1092.739705603505,2025-01-04
315,1132.8233707488905,2025-01-04
316,954.0811639201855,2025-01-06
317,960.7092435187732,2025-01-01
318,955.0160920889297,2025-01-01
319,976.4143418396056,2025-01-03
320,1055.490651531184,2025-01-03
321,719.0454634175094,2025-01-04
322,803.9372508098805,2025-01-04
323,1150.8627937573115,2025-01-06
324,999.2021141037466,2025-01-05
325,1090.2781852712117,2025-01-02
326,774.0257966934666,2025-01-07
327,1228.14909235507,2025-01-02
328,818.4200088389084,2025-01-02
329,622.2953174569187,2025-01-07
330,869.397060383928,2025-01-06
331,1207.91187036093,2025-01-08
332,823.2020202155998,2025-01-07
333,955.0775535061001,2025-01-07
334,503.4912028178323,2025-01-05
335,928.8362329323577,2025-01-09
336,684.718038438064,2025-01-02
337,893.2433315561287,2025-01-02
338,827.1276995148498,2025-01-05
339,952.5145997184572,2025-01-03
340,1071.2466245735282,2025-01-03
341,913.6875118264028,2025-01-04
342,1020.1470492635036,2025-01-04
343,1004.049653272864,2025-01-06
344,783.9576394553402,2025-01-03
345,939.2273141037739,2025-01-07
346,1246.5087572415925,2025-01-05
347,951.5688110594917,2025-01-01
348,919.1269348639349,2025-01-09
349,1188.1440446974498,2025-01-02
350,921.4312218465585,2025-01-04
351,1122.3271570996678,2025-01-02
352,957.9224472578288,2025-01-05
353,972.3663707440202,2025-01-03
354,1440.601292554341,2025-01-04
355,886.7438469638832,2025-01-07
356,964.6649814583515,2025-01-10
357,939.2370404195809,2025-01-02
358,556.5382189057607,2025-01-06
359,939.1869483868484,2025-01-01
360,950.6948455991588,2025-01-04
361,1063.895976656251,2025-01-08
362,1291.4520471699473,2025-01-07
363,821.3842798790035,2025-01-02
364,851.1257680390836,2025-01-08
365,1005.297950255715,2025-01-01
366,928.6665017696153,2025-01-04
367,832.6755300676241,2025-01-07
368,302.04398614612614,2025-01-02
369,840.2959215631944,2025-01-05
370,1020.0334519771018,2025-01-03
371,1485.0825183607785,2025-01-08
372,809.9339419981912,2025-01-04
373,873.5121923847651,2025-01-02
374,1081.3302517855534,2025-01-07
375,1002.2664756735468,2025-01-06
376,833.5023272701092,2025-01-08
377,764.8378039321605,2025-01-01
378,1211.3288396704795,2025-01-02
379,707.8659234964018,2025-01-09
380,912.0069291728836,2025-01-05
381,1013.7749279027538,2025-01-02
382,839.921779140662,2025-01-02
383,1378.6904645649038,2025-01-03
384,581.7839150826251,2025-01-07
385,878.3125917217716,2025-01-07
386,902.2947437942612,2025-01-10
387,1120.3160090804358,2025-01-09
388,1164.3696242826302,2025-01-05
389,869.824927059959,2025-01-02
390,1136.4855004922736,2025-01-03
391,943.0419091434468,2025-01-06
392,827.3412864004658,2025-01-05
393,1094.1934139570324,2025-01-08
394,869.2957500043672,2025-01-01
395,884.6163466327853,2025-01-01
396,1262.0112430746344,2025-01-05
397,743.0869532057889,2025-01-08
398,1185.4230117011612,2025-01-10
399,796.4828437741601,2025-01-03
400,816.8004260887699,2025-01-09
401,1233.506243036296,2025-01-08
402,910.1429304128384,2025-01-05
403,1052.5926327233644,2025-01-08
404,930.2171197781952,2025-01-10
405,1221.8198930953438,2025-01-02
406,869.1108532897385,2025-01-07
407,1351.8679070123658,2025-01-08
408,1071.2401177464253,2025-01-02
409,1169.3103350797107,2025-01-04
410,911.1665157272572,2025-01-04
411,965.8328111319441,2025-01-02
412,1039.0280099517986,2025-01-03
413,1068.4238840219314,2025-01-05
414,933.1893835886309,2025-01-07
415,1411.2674688863779,2025-01-09
416,996.384817328855,2025-01-05
417,1196.6706459652125,2025-01-03
418,916.6569487543705,2025-01-09
419,647.0617129662136,2025-01-05
420,1107.3649367911353,2025-01-07
421,1157.1350767502977,2025-01-02
422,1125.4634858235236,2025-01-06
423,935.4191108066718,2025-01-01
424,1053.6098931691163,2025-01-09
425,1012.6367337615512,2025-01-06
426,911.1581251848186,2025-01-01
427,1187.805831499829,2025-01-03
428,1322.0152246379298,2025-01-04
429,1272.1447151410525,2025-01-01
430,928.2722218423742,2025-01-03
431,1379.1004838785002,2025-01-05
432,1119.3484904555462,2025-01-02
433,1197.880212733942,2025-01-06
434,852.7543355654938,2025-01-06
435,1004.1858404778387,2025-01-07
436,1151.767811271966,2025-01-02
437,999.8119637607762,2025-01-10
438,865.9818852363933,2025-01-04
439,1195.8071650935033,2025-01-05
440,1288.140538394259,2025-01-05
441,1155.9749056861588,2025-01-10
442,944.9247628118277,2025-01-03
443,922.5724846698836,2025-01-09
444,875.5582460349597,2025-01-01
445,948.6229541792469,2025-01-04
446,947.95322607449,2025-01-03
447,778.1384935004011,2025-01-06
448,1136.9505349171745,2025-01-08
449,923.2494038173982,2025-01-09
450,830.8132719794063,2025-01-03
451,771.7544644874139,2025-01-07
452,1369.8409364938248,2025-01-03
453,1128.8869005391034,2025-01-03
454,972.9580973739693,2025-01-04
455,1606.0636293092616,2025-01-10
456,858.8235920836837,2025-01-06
457,1268.0777047427694,2025-01-02
458,1178.0670629964138,2025-01-09
459,1032.8836374250154,2025-01-06
460,597.6037268588593,2025-01-06
461,665.6152453208806,2025-01-04
462,789.2418405314909,2025-01-06
463,1183.9953284834896,2025-01-01
464,911.2147011130216,2025-01-04
465,1230.1225073859168,2025-01-07
466,990.8377911363839,2025-01-09
467,916.6435893580294,2025-01-09
468,1202.0741700380663,2025-01-06
469,984.0516470204673,2025-01-02
470,909.1133041461103,2025-01-06
471,1102.608584673163,2025-01-04
472,997.2873674799728,2025-01-02
473,913.8374518902236,2025-01-07
474,934.3929390362255,2025-01-09
475,1117.458079240793,2025-01-06
476,936.1958677298142,2025-01-05
477,912.9892575901255,2025-01-10
478,835.3799981104003,2025-01-08
479,963.6531510292762,2025-01-03
480,1263.9992897039347,2025-01-09
481,1190.796761961258,2025-01-02
482,828.778469468714,2025-01-01
483,1409.5537581173576,2025-01-04
484,1341.8110366647163,2025-01-03
485,823.177164969814,2025-01-01
486,1151.9825686352967,2025-01-04
487,1274.1391977809951,2025-01-08
488,1173.3705458263935,2025-01-06
489,1103.4969805760884,2025-01-09
490,1482.2877828081148,2025-01-03
491,1013.2472565887249,2025-01-06
492,908.6011922887081,2025-01-04
493,1048.6380485354982,2025-01-05
494,1012.820512990045,2025-01-10
495,1074.8348569164516,2025-01-01
496,1000.7547713110413,2025-01-05
497,805.3562463269159,2025-01-08
498,982.3189851523692,2025-01-06
499,1397.6912957012185,2025-01-06
500,836.3157277051353,2025-01-07
501,1017.8418464882035,2025-01-07
502,915.595121188349,2025-01-05
503,712.720918170972,2025-01-08
504,1489.495999342011,2025-01-02
505,1007.9981294928215,2025-01-07
506,837.6778959320818,2025-01-06
507,836.8480380550726,2025-01-06
508,844.5561845864092,2025-01-06
509,1042.3800670835137,2025-01-08
510,918.5060247894112,2025-01-08
511,1012.9222154779853,2025-01-08
512,1114.3217421614231,2025-01-08
513,1045.589452412522,2025-01-09
514,912.7022949370946,2025-01-07
515,893.0264765809305,2025-01-03
516,1120.8354964396658,2025-01-03
517,1258.8474795056966,2025-01-09
518,837.496196421237,2025-01-06
519,1150.8579340798567,2025-01-09
520,1034.8622007053154,2025-01-06
521,1109.9500190445665,2025-01-07
522,1311.8730864955023,2025-01-01
523,1305.094084338649,2025-01-09
524,624.6619337324248,2025-01-10
525,1378.5307416674227,2025-01-03
526,1381.6021701958239,2025-01-06
527,1216.4026738873838,2025-01-03
528,930.1819604992324,2025-01-10
529,1241.0739111568982,2025-01-04
530,891.5283569374494,2025-01-03
531,633.4835468604404,2025-01-04
532,980.5193224855516,2025-01-10
533,1005.2857812400986,2025-01-07
534,1305.6375465431177,2025-01-02
535,664.8758089298876,2025-01-01
536,1438.4271420504379,2025-01-09
537,1578.3790468108414,2025-01-02
538,913.4611078783454,2025-01-06
539,1030.5664561515198,2025-01-07
540,1083.2792517487792,2025-01-01
541,980.7028550746412,2025-01-07
542,1167.369614005966,2025-01-03
543,1184.1509130514478,2025-01-08
544,635.9331780545795,2025-01-06
545,1146.9997997532903,2025-01-03
546,1148.5975006198157,2025-01-09
547,1290.9057737954772,2025-01-09
548,896.547093910511,2025-01-08
549,1376.9939424830632,2025-01-06
550,1225.00938393442,2025-01-06
551,909.5615470795755,2025-01-06
552,741.5141674799775,2025-01-07
553,917.2798571349465,2025-01-08
554,911.8416607976172,2025-01-01
555,1002.0143760763733,2025-01-04
556,1302.5459941734423,2025-01-01
557,1334.3318873297223,2025-01-05
558,1103.0945256645612,2025-01-09
559,1243.7864263213432,2025-01-05
560,915.7865423297984,2025-01-07
561,561.9569770773388,2025-01-08
562,877.653992716291,2025-01-03
563,672.1598669671637,2025-01-05
564,1137.8450608841167,2025-01-03
565,937.7053765418206,2025-01-06
566,1286.2039560250512,2025-01-04
567,1098.4913070657246,2025-01-03
568,980.6040000211059,2025-01-08
569,990.8982653259479,2025-01-08
570,1086.6927348387053,2025-01-08
571,853.9302371504326,2025-01-05
572,965.708413871832,2025-01-03
573,1079.9657656143,2025-01-07
574,658.2341214205749,2025-01-04
575,1101.0720361711483,2025-01-08
576,596.7939560971456,2025-01-03
577,590.8754218108794,2025-01-07
578,1045.484253587543,2025-01-01
579,894.1774665450988,2025-01-07
580,920.781192409785,2025-01-07
581,954.7023559941642,2025-01-07
582,790.0835803535226,2025-01-03
583,1049.9026298757467,2025-01-10
584,1243.9453601294472,2025-01-05
585,967.2194179949659,2025-01-04
586,1234.343742303954,2025-01-02
587,610.0237515314866,2025-01-08
588,1027.6685842665443,2025-01-09
589,934.8680638812798,2025-01-05
590,859.4916740896748,2025-01-02
591,983.8147976631434,2025-01-02
592,606.2635723833225,2025-01-01
593,691.263258937755,2025-01-09
594,517.8043602904634,2025-01-03
595,1052.040757875283,2025-01-03
596,965.0932817853674,2025-01-04
597,1037.4040215387874,2025-01-10
598,1030.5131433058707,2025-01-02
599,1180.2917117958098,2025-01-02
600,1040.5585613237777,2025-01-02
601,919.9727873394879,2025-01-01
602,924.3145248530257,2025-01-07
603,724.7557559191348,2025-01-02
604,1166.8041422944418,2025-01-08
605,862.3163356133578,2025-01-10
606,1160.242703102544,2025-01-06
607,1188.1527554025747,2025-01-03
608,831.6253298165823,2025-01-05
609,1272.1678200960214,2025-01-03
610,1080.354990753953,2025-01-06
611,1288.1985824185813,2025-01-02
612,825.2434225783352,2025-01-01
613,1280.3641971477452,2025-01-03
614,904.2207540643519,2025-01-10
615,496.89057488068664,2025-01-02
616,1084.4494997516708,2025-01-03
617,1200.520441823283,2025-01-05
618,1490.3425249994582,2025-01-09
619,992.788325336487,2025-01-02
620,1043.007162427446,2025-01-07
621,925.1090170597241,2025-01-07
622,1245.7079580713803,2025-01-10
623,1013.481617012164,2025-01-08
624,783.2907615102963,2025-01-05
625,1045.1446275303406,2025-01-09
626,1052.5972248209432,2025-01-10
627,854.8232676558392,2025-01-07
628,558.9310326638679,2025-01-09
629,1032.597364202414,2025-01-07
630,1147.464523135108,2025-01-02
631,882.5097450288586,2025-01-08
632,845.2698176264552,2025-01-09
633,849.4997752128431,2025-01-08
634,586.030355329578,2025-01-10
635,1422.2115957269782,2025-01-10
636,996.2476362903303,2025-01-05
637,902.6764076841202,2025-01-05
638,619.222293629603,2025-01-04
639,1368.1257660854308,2025-01-03
640,810.3324036984998,2025-01-02
641,1355.2684623751497,2025-01-10
642,802.2682029019284,2025-01-04
643,721.8438793133466,2025-01-10
644,1213.5829394134262,2025-01-05
645,1012.109564072842,2025-01-04
646,725.6477169424261,2025-01-02
647,1229.2366126285704,2025-01-02
648,714.9866449711349,2025-01-07
649,1048.1605274131512,2025-01-03
650,1109.001670483567,2025-01-07
651,1089.610559720985,2025-01-05
652,1161.9955343930958,2025-01-01
653,1074.2629834307654,2025-01-10
654,1039.9660191761693,2025-01-01
655,669.1707938853406,2025-01-07
656,1145.0916596187817,2025-01-01
657,1158.8183078332918,2025-01-05
658,851.3988840258569,2025-01-09
659,1260.2746458915087,2025-01-05
660,1124.7607069921016,2025-01-07
661,702.2910721936097,2025-01-06
662,1160.1534413245774,2025-01-02
663,808.699942065196,2025-01-05
664,1184.1969657781322,2025-01-10
665,1018.4124591093125,2025-01-06
666,1049.2809302117894,2025-01-02
667,854.6943463212572,2025-01-08
668,905.1098152964189,2025-01-04
669,867.3558284566534,2025-01-04
670,996.731247874308,2025-01-02
671,961.5790886900209,2025-01-09
672,680.976855526495,2025-01-07
673,1179.7529337479327,2025-01-07
674,786.8072413034578,2025-01-06
675,679.3921031129044,2025-01-02
676,1231.5753828951295,2025-01-07
677,1103.7468871752967,2025-01-01
678,943.0670899129459,2025-01-01
679,1435.9687135756164,2025-01-07
680,1071.6014402699693,2025-01-05
681,952.3660915248057,2025-01-04
682,992.2411923078427,2025-01-10
683,1505.3345359394405,2025-01-03
684,1035.9161778638274,2025-01-06
685,1029.7905462858785,2025-01-10
686,971.5265734013177,2025-01-09
687,880.9019186386292,2025-01-10
688,894.0132365162357,2025-01-09
689,1023.2590270228542,2025-01-04
690,1001.6972681423175,2025-01-04
691,736.2688181564265,2025-01-05
692,670.1234833508232,2025-01-03
693,804.6351748249372,2025-01-08
694,825.2893136486296,2025-01-08
695,1109.5539552039174,2025-01-03
696,733.5711134046571,2025-01-10
697,858.2909153294629,2025-01-08
698,1298.8840814830428,2025-01-04
699,678.0995752216543,2025-01-02
700,796.6947421360102,2025-01-01
701,1209.7318056426702,2025-01-07
702,808.2866907730884,2025-01-04
703,1318.2617622369348,2025-01-03
704,1272.2091195319847,2025-01-02
705,1028.2636245416145,2025-01-02
706,1253.9356482020255,2025-01-04
707,1187.5012073291396,2025-01-05
708,1221.022708654818,2025-01-01
709,1405.8967034565485,2025-01-01
710,954.7914246280425,2025-01-04
711,1328.9563292432779,2025-01-05
712,948.387459251423,2025-01-10
713,927.9722395484206,2025-01-01
714,1191.863669195367,2025-01-03
715,1087.1147965750856,2025-01-06
716,848.6679417129889,2025-01-01
717,1072.578796094001,2025-01-06
718,998.2465432720896,2025-01-06
719,1148.2240933227206,2025-01-04
720,845.8675089431041,2025-01-09
721,1041.816216448438,2025-01-03
722,1366.8000836560814,2025-01-05
723,1203.55263069467,2025-01-07
724,914.1802614196167,2025-01-09
725,1011.728410635008,2025-01-09
726,849.3307697951079,2025-01-03
727,1230.1406549333458,2025-01-04
728,1492.392636534742,2025-01-09
729,958.0886404614085,2025-01-05
730,1041.0761631073578,2025-01-02
731,1041.9260167836574,2025-01-08
732,872.3594828546659,2025-01-05
733,774.1085722041016,2025-01-08
734,781.0491465806206,2025-01-02
735,1393.4732222182988,2025-01-04
736,869.4311159874944,2025-01-07
737,1083.127849963799,2025-01-06
738,1084.5857217022572,2025-01-05
739,1039.4719170317846,2025-01-01
740,918.5157603590926,2025-01-08
741,784.2511173933761,2025-01-10
742,952.1219715509633,2025-01-06
743,922.6449605403429,2025-01-08
744,924.9750975584732,2025-01-08
745,785.6242018341256,2025-01-04
746,870.8996899886374,2025-01-02
747,1038.2123634562606,2025-01-06
748,835.2936853995343,2025-01-08
749,1056.7630870863372,2025-01-02
750,1009.0012724316412,2025-01-10
751,908.4353925608085,2025-01-05
752,723.9135835513707,2025-01-10
753,1132.540254266127,2025-01-02
754,823.810118000489,2025-01-07
755,1088.9863846934804,2025-01-10
756,1191.8863819418514,2025-01-09
757,913.2557843660666,2025-01-06
758,1109.7048121893504,2025-01-07
759,827.7658539650457,2025-01-02
760,1198.1430024313024,2025-01-10
761,736.7411552132829,2025-01-06
762,930.2442701422244,2025-01-10
763,820.4965581100389,2025-01-09
764,703.8100684736253,2025-01-01
765,971.7425375820122,2025-01-09
766,1015.7189455993706,2025-01-04
767,675.390777557583,2025-01-01
768,1244.508830586598,2025-01-08
769,1022.7987178783386,2025-01-05
770,1061.124379726239,2025-01-03
771,701.2725254802306,2025-01-02
772,1254.8150312975406,2025-01-03
773,1050.3747655060972,2025-01-04
774,932.9765864412086,2025-01-10
775,1120.9827654367136,2025-01-01
776,844.439504834615,2025-01-02
777,764.3382779569579,2025-01-06
778,672.7982841697478,2025-01-01
779,792.0812064416755,2025-01-01
780,1129.7880832415942,2025-01-07
781,1144.0560143556665,2025-01-02
782,904.704995298819,2025-01-06
783,978.5025725798569,2025-01-07
784,1032.8351645594948,2025-01-09
785,752.9420653218328,2025-01-07
786,1108.8463173845394,2025-01-03
787,1036.9089368965313,2025-01-01
788,1177.5865089596825,2025-01-04
789,1393.2366036583612,2025-01-05
790,1037.5684814542333,2025-01-04
791,1086.2236735011386,2025-01-05
792,1293.5153639107634,2025-01-04
793,950.2521269104493,2025-01-01
794,891.7287909496498,2025-01-04
795,677.889359750792,2025-01-03
796,645.0232029560493,2025-01-01
797,1002.4683901276514,2025-01-04
798,786.9683485963747,2025-01-05
799,964.9110906664938,2025-01-03
800,869.0699255757347,2025-01-05
801,1362.7346167590408,2025-01-02
802,1043.8724012153655,2025-01-01
803,1046.5026712772137,2025-01-05
804,811.0816233733229,2025-01-09
805,770.2651495324475,2025-01-02
